token,path,amount_in,amount_out,amount_path,profit
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x34d00a06161a5728845a3f83acd28488de57db00",71938654924969744,72854200983742482,"[71938654924969744, 149172164, 22627958001974, 72854200983742482]",915546058772738
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0x724d5c9c618a2152e99a45649a3b8cf198321f46",34338074408866,33987860695671,"[34338074408866, 71203, 5799977804891908502, 33987860695671]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0x5d95bb70e1d8b7fabc286bbc163642b3c39097a7, 0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74",34338074408866,33246367251053,"[34338074408866, 71203, 5799977804891908502, 165743031714809766, 33246367251053]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0xfe7444f63e0010a7208529608eb173760629483b, 0x4e9e73c0170f09e709573127c4ab02e57b868178",34338074408866,32554142111727,"[34338074408866, 71203, 5799977804891908502, 38600821995511425404, 32554142111727]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0x720b722f4ec38f99ba3bb1303258d2e816e6a95b, 0x25647e01bd0967c1b9599fa3521939871d1d0888",34338074408866,32189845540096,"[34338074408866, 71203, 5799977804891908502, 670965697480798889, 32189845540096]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0xa23e1f551cfeac9ff762d351010136fafc3008e9, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,33028610506578,"[34338074408866, 71203, 5799977804891908502, 2052713250804657783, 33028610506578]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0x14df541119f629c05d020f7c2d9862f0677da7e5, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",34338074408866,31172885584087,"[34338074408866, 71203, 5799977804891908502, 225138809410124036, 31172885584087]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x1fa0e1ba4be417145b8cef9b3d299b8b41d8c983, 0xd873f9187ed9166118b10f61ff85c5005709670e, 0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852",34338074408866,33819193976807,"[34338074408866, 71203, 3966232, 70534, 33819193976807]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",34338074408866,33603767691323,"[34338074408866, 71203, 18638339782054449452, 33603767691323]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,33841948563544,"[34338074408866, 71203, 2103261854493582351, 33841948563544]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0xa23e1f551cfeac9ff762d351010136fafc3008e9, 0x724d5c9c618a2152e99a45649a3b8cf198321f46",16023743798934334,16088526616929510,"[16023743798934334, 33227013, 980574087262762203852, 2747085237739816406253, 16088526616929510]",64782817995176
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0xcec75069a92a95dfc53a517f52a9347007a8cc6e, 0x4e9e73c0170f09e709573127c4ab02e57b868178",34338074408866,33305511193964,"[34338074408866, 71203, 2103261854493582351, 39491754226859899748, 33305511193964]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0xb370a9d1139e556ed93861a5111e9486e48bf369, 0x790aaa43d71c05ec521a66a529069ae9733a6735",34338074408866,32962168302483,"[34338074408866, 71203, 2103261854493582351, 38223515097798384062, 32962168302483]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x65d012401ba1176ae6ca82296cee7854ee5a43ed, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",34338074408866,32841360851122,"[34338074408866, 71203, 2103261854493582351, 237189057349529649, 32841360851122]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",34338074408866,33917386801261,"[34338074408866, 71203, 95052375055154812, 33917386801261]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x05a4fa8d7672bafc097223ce1188fa8940db2ddf, 0x7bfc76198fa4352d059f0edb9e8f9e0a0b755c09",34338074408866,33741166407322,"[34338074408866, 71203, 680834245617010414, 33741166407322]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x7948548e3bf65a435413c05e818c61b3e673ae63, 0x1069cea8fa5e8a081536adecd62a7347d325e977",34338074408866,33701622175464,"[34338074408866, 71203, 16702075406164381911, 33701622175464]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0xa14e051af256157ce093aa54cb3b2f775358f559",34338074408866,34200063454082,"[34338074408866, 71203, 87240822569613351, 34200063454082]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0x6f118ecebc31a5ffe49b87c47ea80f93a2af0a8a, 0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852",34338074408866,34040231326072,"[34338074408866, 71203, 87240822569613351, 70995, 34040231326072]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906, 0x99920e0ba2b8aead4d10de769b28ecc29693c011",34338074408866,34332981423468,"[34338074408866, 71203, 2672825056299079120, 34332981423468]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x4d7b070e3d625a4b8a40570fc1a6e8c4f7d333ff, 0xf2498cf36ede4e28c188042a0f2fdf9d89aa4ba8",34338074408866,34162585860029,"[34338074408866, 71203, 10555527251, 34162585860029]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",34338074408866,33531916804623,"[34338074408866, 71203, 242176469834897925, 33531916804623]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0x14df541119f629c05d020f7c2d9862f0677da7e5, 0x724d5c9c618a2152e99a45649a3b8cf198321f46",98404639191637408,101234125756185527,"[98404639191637408, 204051683, 689185751314936338305, 17339196701939654411916, 101234125756185527]",2829486564548119
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0x65d012401ba1176ae6ca82296cee7854ee5a43ed, 0x4c083084c9d50334b343c44ec97d16011303cc73",749535780456034,749631270344690,"[749535780456034, 1554247, 5286053185928606210, 46589443979260394797, 749631270344690]",95489888656
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc, 0x03dff868e1c7837bf578078530acb94efc45681f, 0xbddffcbfba99ff4d27da2f4a9e40e83829133a49",34338074408866,32773866487641,"[34338074408866, 71203, 38791207892629838676752, 32773866487641]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824, 0x55d5c232d921b9eaa6b37b5845e439acd04b4dba",34338074408866,34302252926206,"[34338074408866, 71278389899368268, 71101, 882298577, 34302252926206]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x004375dff511095cc5a197a54140a24efef3a416, 0xbb2b8038a1640196fbe3e38816f3e67cba72d940",34338074408866,34108322782505,"[34338074408866, 71278389899368268, 71101, 191, 34108322782505]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x3041cbd36888becc7bbcbc0045e3b1f144466f5f, 0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852",34338074408866,34002352908302,"[34338074408866, 71278389899368268, 71101, 70916, 34002352908302]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x6d74443bb2d50785989a7212ebfd3a8dbabd1f60, 0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c",34338074408866,34014378949766,"[34338074408866, 71278389899368268, 71101, 37084754724639, 34014378949766]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x98f90bfc702ec548d21b5a566a4df6853e2890d4, 0x8cb77ea869def8f7fdeab9e4da6cf02897bbf076",34338074408866,33677485274701,"[34338074408866, 71278389899368268, 71101, 11247282873983432985, 33677485274701]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xf6c0428f56f9ca7ed54bd824a4856e92c3a8e401, 0x582e3da39948c6339433008703211ad2c13eb2ac",10948060946657988608,25291364455994114336,"[10948060946657988608, 22640326057049364319011, 22537120978, 9005750144644, 25291364455994114336]",14343303509336125728
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x514906fc121c7878424a5c928cad1852cc545892, 0x56feaccb7f750b997b36a68625c7c596f0b41a58",11348058734955026,11371197966957221,"[11348058734955026, 23556015104945692735, 23497407, 805145049740947292, 11371197966957221]",23139232002195
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x8a46eb07ed7c3d6f883990d32aad0f8231901a64, 0xf0936e53d924d7f442a04c038082a46c77ecc8d8",34338074408866,32955704272418,"[34338074408866, 71278389899368268, 71101, 38415565817297223092, 32955704272418]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x5fa9569b0ed6aa01e234468e6a15b77988b950df, 0xcf4236db746dbc1855a4d095aaf58da9b030491e",34338074408866,34163360980287,"[34338074408866, 71278389899368268, 71101, 270535989313419876, 34163360980287]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x2702bd7268793b5e1c7ee1ac2d9cae2ae2ecfe55, 0x469506e58d4d0d7abb476dd5c0a999d46723351f",34338074408866,33516138637605,"[34338074408866, 71278389899368268, 71101, 81893826295364397, 33516138637605]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x684b00a5773679f88598a19976fbeb25a68e9a5f, 0x3f2eea452d4717dea05dbe55e1bfaf020294dd97",34338074408866,32762771023814,"[34338074408866, 71278389899368268, 71101, 1588272187909447278, 32762771023814]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4, 0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414",34338074408866,33563535972232,"[34338074408866, 71278389899368268, 71101, 2490623839029679491, 33563535972232]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xa703f8d610369088f14f2a9954cd1cb394032c03, 0xdab143548832194c8f2677eba9830e0b453b37c6",34338074408866,32982639005034,"[34338074408866, 71278389899368268, 71101, 1077090, 32982639005034]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xeb4b2b5e0eae7a0eadd0673ef8c3c830f8762f28, 0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad",34338074408866,33603765868586,"[34338074408866, 71278389899368268, 71101, 829626094260943944, 33603765868586]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x819de42d3ab832eaf7111a222a8a5a7419f13b48, 0x92cc4300b9fd36242900bca782b2e9e000bd5099",34338074408866,33795390681604,"[34338074408866, 71278389899368268, 71101, 24733905440101669, 33795390681604]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x881d5c98866a08f90a6f60e3f94f0e461093d049, 0x811beed0119b4afce20d2583eb608c6f7af1954f",56394551716509168,56629208075545987,"[56394551716509168, 117060574709161194933, 116768320, 13683537381759805733138282, 56629208075545987]",234656359036819
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x8d553f9ca5fe1b749b1e2a5d9999dc2ab59e6ef7, 0x34d00a06161a5728845a3f83acd28488de57db00",67734682451527072,68547186351799806,"[67734682451527072, 140599217633904041094, 140247892, 21287151969137, 68547186351799806]",812503900272734
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xacbf3c973eeec20c573ec930ce31198afb4ad0d5, 0x724d5c9c618a2152e99a45649a3b8cf198321f46",34338074408866,33939172431666,"[34338074408866, 71278389899368268, 71101, 5791669214913959539, 33939172431666]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6, 0xab3b031512a08c85d52c6e7c4f50170f01bf19e8",34338074408866,33555629812675,"[34338074408866, 71278389899368268, 71101, 18611640032876487032, 33555629812675]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b, 0x4c083084c9d50334b343c44ec97d16011303cc73",34338074408866,33793469270011,"[34338074408866, 71278389899368268, 71101, 2100248887639145482, 33793469270011]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x4cd36d6f32586177e36179a810595a33163a20bf, 0x7dd3f5705504002dc946aeafe6629b9481b72272",34338074408866,33868799365201,"[34338074408866, 71278389899368268, 71101, 94916210274771022, 33868799365201]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x05a4fa8d7672bafc097223ce1188fa8940db2ddf, 0x7bfc76198fa4352d059f0edb9e8f9e0a0b755c09",34338074408866,33692831542846,"[34338074408866, 71278389899368268, 71101, 679858934634225629, 33692831542846]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x7948548e3bf65a435413c05e818c61b3e673ae63, 0x1069cea8fa5e8a081536adecd62a7347d325e977",34338074408866,33653344021619,"[34338074408866, 71278389899368268, 71101, 16678149378833975506, 33653344021619]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x3fa5db0910afc2a1e6de45039ea217410fb8641d, 0xa14e051af256157ce093aa54cb3b2f775358f559",34338074408866,34151071079707,"[34338074408866, 71278389899368268, 71101, 87115848020541301, 34151071079707]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906, 0x99920e0ba2b8aead4d10de769b28ecc29693c011",34338074408866,34283798986818,"[34338074408866, 71278389899368268, 71101, 2668996178089570551, 34283798986818]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x4d7b070e3d625a4b8a40570fc1a6e8c4f7d333ff, 0xf2498cf36ede4e28c188042a0f2fdf9d89aa4ba8",34338074408866,34113647193597,"[34338074408866, 71278389899368268, 71101, 10540406215, 34113647193597]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x4620bee6e5bd679b0242bf0bd6291b0ac45b909b, 0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f",34338074408866,33483881970948,"[34338074408866, 71278389899368268, 71101, 241829547100044637, 33483881970948]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5, 0x03dff868e1c7837bf578078530acb94efc45681f, 0xbddffcbfba99ff4d27da2f4a9e40e83829133a49",34338074408866,32726917534644,"[34338074408866, 71278389899368268, 71101, 38735638888766497711053, 32726917534644]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852",34338074408866,34006188697443,"[34338074408866, 71278389899368268, 70924, 34006188697443]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x50b6071561f068963bcfe2b341126cd6accafafb, 0x582e3da39948c6339433008703211ad2c13eb2ac",1935730370309660672,113983386925271959890,"[1935730370309660672, 4015475839898282912721, 3633459714, 42559970813945, 113983386925271959890]",112047656554962299218
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x576cea6d4461fcb3a9d43e922c9b54c0f791599a, 0x469506e58d4d0d7abb476dd5c0a999d46723351f",34338074408866,33717097899594,"[34338074408866, 71278389899368268, 70924, 82384853690700618, 33717097899594]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0xf0d1109e723cb06e400e2e57d0b6c7c32bedf61a, 0x9e98deac1a416c9ce3c892bd8eef586f1291ca35",34338074408866,34241599661252,"[34338074408866, 71278389899368268, 70924, 109418007071456132, 34241599661252]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0xfb9ec354efc86167728b4eadd854853f410b7660, 0x9730b014700e78593fe62c06cad47ad1e0e5dff9",34338074408866,33310295204231,"[34338074408866, 71278389899368268, 70924, 99649431, 33310295204231]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x1a57ec5459928389fbb5612ff2a5e0b534fd9e2e, 0xa71d014ffc0d2aff34d1fe1672dcdef6ec00af66",34338074408866,34162000310907,"[34338074408866, 71278389899368268, 70924, 116663057020748481, 34162000310907]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b, 0x23d15edceb5b5b3a23347fa425846de80a2e8e5c",34338074408866,33821588714801,"[34338074408866, 71278389899368268, 70924, 14796582811433662, 33821588714801]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x76911e11fddb742d75b83c9e1f611f48f19234e4, 0xba7872534a6c9097d805d8bee97e030f4e372e54",24654036370518992,24818892366687737,"[24654036370518992, 51175994243265408817, 50857750, 302609043032200800868, 24818892366687737]",164855996168745
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0xd02ac36f729b867174e7361d5f272c542c71ad73, 0xb61680ef4ea45a749e6e2baef4238a7eade781b9",34338074408866,32707163895675,"[34338074408866, 71278389899368268, 70924, 7914914841098981010, 32707163895675]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x124aa7d564348a4e5dbcd107da38bee3e0c27d1a, 0xdab143548832194c8f2677eba9830e0b453b37c6",34338074408866,33709053553382,"[34338074408866, 71278389899368268, 70924, 1100812, 33709053553382]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x2b9f8fe8ffc437a9008bb3097066f02b0a1c52ec, 0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad",34338074408866,33784020252824,"[34338074408866, 71278389899368268, 70924, 834076302489671539, 33784020252824]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0xde93684627d4e34d6ef96adf5bcabf10bbd8dd81, 0x30bc873193466dc59fc08159460c49f26f609795",34338074408866,33427699562602,"[34338074408866, 71278389899368268, 70924, 74279, 33427699562602]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x9e251daeb17981477509779612dc2ffa8075aa8e, 0xb079d6be3faf5771e354586dbc47d0a3d37c34fb",34338074408866,34264227695949,"[34338074408866, 71278389899368268, 70924, 23857344, 34264227695949]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd, 0xc0067d751fb1172dbab1fa003efe214ee8f419b6",34338074408866,33894369994574,"[34338074408866, 71278389899368268, 70924, 93244240, 33894369994574]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0x4bb0925fa50da9b4c8936869433b48e78ccc5c13, 0xe45b4a84e0ad24b8617a489d743c52b84b7acebe",34338074408866,33779287846057,"[34338074408866, 71278389899368268, 70924, 27707212, 33779287846057]",0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, 0xb20bd5d04be54f870d5c0d3ca85d82b34b836405, 0xde6faedbcae38eec6d33ad61473a04a6dd7f6e28, 0xbaa48ef52fe0cf3a2682c1247b18d4274a988132",34338074408866,33765991999999,"[34338074408866, 71278389899368268, 70924, 5260032715702733073, 33765991999999]",0
